category,name,url,description,nested
Computer Science,Open Source Society University,https://github.com/ossu/computer-science#readme,,false
Computer Science,Functional Programming,https://github.com/lucasviola/awesome-functional-programming#readme,,false
Computer Science,Empirical Software Engineering,https://github.com/dspinellis/awesome-msr#readme,Evidence-based research on software systems.,false
Computer Science,Static Analysis & Code Quality,https://github.com/analysis-tools-dev/static-analysis#readme,,false
Computer Science,Information Retrieval,https://github.com/harpribot/awesome-information-retrieval#readme,Learn to develop your own search engine.,false
Computer Science,Quantum Computing,https://github.com/desireevl/awesome-quantum-computing#readme,Computing that utilizes quantum mechanics and qubits on quantum computers.,false
Computer Science,Theoretical Computer Science,https://github.com/mostafatouny/awesome-theoretical-computer-science#readme,"The interplay of computer science and pure mathematics, distinguished by its emphasis on mathematical rigour and technique.",false
Computer Science,Conversational AI,https://github.com/jyguyomarch/awesome-conversational-ai#readme,Build awesome chatbots and digital assistants.,false
Computer Science,Generative AI,https://github.com/steven2358/awesome-generative-ai#readme,"Automatically generates a wide range of unique content in text, image, and audio format.",false
Computer Science,Position-Based Quantum Cryptography,https://github.com/Renaller/awesome-position-based-quantum-cryptography#readme,Theory on quantum cryptography that utilizes special relativistic constraints to achieve quantum-security under certain conditions.,false
Big Data,Big Data,https://github.com/0xnr/awesome-bigdata#readme,,false
Big Data,Public Datasets,https://github.com/awesomedata/awesome-public-datasets#readme,,false
Big Data,Hadoop,https://github.com/youngwookim/awesome-hadoop#readme,Framework for distributed storage and processing of very large data sets.,false
Big Data,Data Engineering,https://github.com/igorbarinov/awesome-data-engineering#readme,,false
Big Data,Streaming,https://github.com/manuzhang/awesome-streaming#readme,,false
Big Data,Apache Spark,https://github.com/awesome-spark/awesome-spark#readme,Unified engine for large-scale data processing.,false
Big Data,Qlik,https://github.com/ambster-public/awesome-qlik#readme,"Business intelligence platform for data visualization, analytics, and reporting apps.",false
Big Data,Splunk,https://github.com/sduff/awesome-splunk#readme,"Platform for searching, monitoring, and analyzing structured and unstructured machine-generated big data in real time.",false
Big Data,Network Analysis,https://github.com/briatte/awesome-network-analysis#readme,,false
Theory,Papers We Love,https://github.com/papers-we-love/papers-we-love#readme,,false
Theory,Talks,https://github.com/JanVanRyswyck/awesome-talks#readme,,false
Theory,Algorithms,https://github.com/tayllan/awesome-algorithms#readme,,false
Theory,Education,https://github.com/gaerae/awesome-algorithms-education#readme,Learning and practicing.,true
Theory,Algorithm Visualizations,https://github.com/enjalot/algovis#readme,,false
Theory,Artificial Intelligence,https://github.com/owainlewis/awesome-artificial-intelligence#readme,,false
Theory,Search Engine Optimization,https://github.com/marcobiedermann/search-engine-optimization#readme,,false
Theory,Competitive Programming,https://github.com/lnishan/awesome-competitive-programming#readme,,false
Theory,Math,https://github.com/rossant/awesome-math#readme,,false
Theory,Recursion Schemes,https://github.com/passy/awesome-recursion-schemes#readme,Traversing nested data structures.,false
Theory,Audit Algorithms,https://github.com/erwanlemerrer/awesome-audit-algorithms#readme,Algorithmic audits of algorithms.,false
Theory,AGI & CoCoSci,https://github.com/YuzheSHI/awesome-agi-cocosci#readme,The reciprocation of Artificial General Intelligence (AGI) and Computational Cognitive Sciences (CoCoSci).,false
Theory,Complex Systems,https://github.com/sellisd/awesome-complexity#readme,The scientific field studying systems with multiple interacting parts and emergent properties.,false
Theory,VLM Architectures,https://github.com/gokayfem/awesome-vlm-architectures#readme,Vision Language Model architectures.,false
Books,Free Programming Books,https://github.com/EbookFoundation/free-programming-books#readme,,false
Books,Go Books,https://github.com/dariubs/GoBooks#readme,,false
Books,R Books,https://github.com/RomanTsegelskyi/rbooks#readme,,false
Books,Mind Expanding Books,https://github.com/hackerkid/Mind-Expanding-Books#readme,,false
Books,Book Authoring,https://github.com/TalAter/awesome-book-authoring#readme,,false
Books,Elixir Books,https://github.com/sger/ElixirBooks#readme,,false
Editors,Sublime Text,https://github.com/dreikanter/sublime-bookmarks#readme,,false
Editors,Vim,https://github.com/mhinz/vim-galore#readme,,false
Editors,Neovim,https://github.com/rockerBOO/awesome-neovim#readme,Vim-fork focused on extensibility and usability.,false
Editors,Emacs,https://github.com/emacs-tw/awesome-emacs#readme,,false
Editors,Visual Studio Code,https://github.com/viatsko/awesome-vscode#readme,Cross-platform open-source text editor.,false
Gaming,Game Development,https://github.com/ellisonleao/magictools#readme,,false
Gaming,Game Talks,https://github.com/hzoo/awesome-gametalks#readme,,false
Gaming,Godot,https://github.com/godotengine/awesome-godot#readme,Game engine.,false
Gaming,Open Source Games,https://github.com/michelpereira/awesome-open-source-games#readme,,false
Gaming,Unity,https://github.com/RyanNielson/awesome-unity#readme,Game engine.,false
Gaming,Chess,https://github.com/hkirat/awesome-chess#readme,,false
Gaming,LÖVE,https://github.com/love2d-community/awesome-love2d#readme,Game engine.,false
Gaming,PICO-8,https://github.com/pico-8/awesome-PICO-8#readme,Fantasy console.,false
Gaming,Game Boy Development,https://github.com/gbdev/awesome-gbdev#readme,,false
Gaming,Construct 2,https://github.com/ConstructCommunity/awesome-construct#readme,Game engine.,false
Gaming,Gideros,https://github.com/stetso/awesome-gideros#readme,Game engine.,false
Gaming,Minecraft,https://github.com/bs-community/awesome-minecraft#readme,Sandbox video game.,false
Gaming,ComputerCraft,https://github.com/tomodachi94/awesome-computercraft#readme,Minecraft mod that adds programmable computers.,false
Gaming,Game Datasets,https://github.com/leomaurodesenv/game-datasets#readme,Materials and datasets for Artificial Intelligence in games.,false
Gaming,Haxe Game Development,https://github.com/Dvergar/awesome-haxe-gamedev#readme,A high-level strongly typed programming language used to produce cross-platform native code.,false
Gaming,libGDX,https://github.com/rafaskb/awesome-libgdx#readme,Java game framework.,false
Gaming,PlayCanvas,https://github.com/playcanvas/awesome-playcanvas#readme,Game engine.,false
Gaming,Game Remakes,https://github.com/radek-sprta/awesome-game-remakes#readme,Actively maintained open-source game remakes.,false
Gaming,Flame,https://github.com/flame-engine/awesome-flame#readme,Game engine for Flutter.,false
Gaming,Discord Communities,https://github.com/mhxion/awesome-discord-communities#readme,Chat with friends and communities.,false
Gaming,CHIP-8,https://github.com/tobiasvl/awesome-chip-8#readme,Virtual computer game machine from the 70s.,false
Gaming,Games of Coding,https://github.com/michelpereira/awesome-games-of-coding#readme,Learn a programming language by making games.,false
Gaming,Esports,https://github.com/strift/awesome-esports#readme,Video games played as a sport.,false
Gaming,Learn Gamedev,https://github.com/notpresident35/awesome-learn-gamedev#readme,The craft of video game creation.,false
Gaming,Game Engine Development,https://github.com/stevinz/awesome-game-engine-dev#readme,Building software to speed up game creation.,false
Gaming,GameMaker,https://github.com/bytecauldron/awesome-gamemaker#readme,Game engine.,false
Gaming,Game Production,https://github.com/vhladiienko/awesome-game-production#readme,"Leading the process of designing, developing, testing and distributing a video game from concept to release.",false
Gaming,Babylon.js,https://github.com/Symbitic/awesome-babylonjs#readme,Game engine for cross-platform web and native game development.,false
Gaming,Roblox,https://github.com/awesome-roblox/awesome-roblox#readme,Immersive platform for hosting millions of diverse experiences.,false
Development Environment,Quick Look Plugins,https://github.com/sindresorhus/quick-look-plugins#readme,For macOS.,false
Development Environment,Dev Env,https://github.com/jondot/awesome-devenv#readme,,false
Development Environment,Dotfiles,https://github.com/webpro/awesome-dotfiles#readme,,false
Development Environment,Shell,https://github.com/alebcay/awesome-shell#readme,,false
Development Environment,Fish,https://github.com/jorgebucaran/awsm.fish#readme,User-friendly shell.,false
Development Environment,Command-Line Apps,https://github.com/agarrharr/awesome-cli-apps#readme,,false
Development Environment,ZSH Plugins,https://github.com/unixorn/awesome-zsh-plugins#readme,,false
Development Environment,GitHub,https://github.com/phillipadsmith/awesome-github#readme,Hosting service for Git repositories.,false
Development Environment,Browser Extensions,https://github.com/stefanbuck/awesome-browser-extensions-for-github#readme,,true
Development Environment,Cheat Sheet,https://github.com/tiimgreen/github-cheat-sheet#readme,,true
Development Environment,Pinned Gists,https://github.com/matchai/awesome-pinned-gists#readme,Dynamic pinned gists for your GitHub profile.,true
Development Environment,Git Cheat Sheet & Git Flow,https://github.com/arslanbilal/git-cheat-sheet#readme,,false
Development Environment,Git Tips,https://github.com/git-tips/tips#readme,,false
Development Environment,Git Add-ons,https://github.com/stevemao/awesome-git-addons#readme,Enhance the `git` CLI.,false
Development Environment,Git Hooks,https://github.com/compscilauren/awesome-git-hooks#readme,Scripts for automating tasks during `git` workflows.,false
Development Environment,SSH,https://github.com/moul/awesome-ssh#readme,,false
Development Environment,FOSS for Developers,https://github.com/tvvocold/FOSS-for-Dev#readme,,false
Development Environment,Hyper,https://github.com/bnb/awesome-hyper#readme,Cross-platform terminal app built on web technologies.,false
Development Environment,Terminals Are Sexy,https://github.com/k4m4/terminals-are-sexy#readme,,false
Development Environment,GitHub Actions,https://github.com/sdras/awesome-actions#readme,Create tasks to automate your workflow and share them with others on GitHub.,false
Development Environment,WezTerm,https://github.com/michaelbrusegard/awesome-wezterm#readme,Powerful cross-platform terminal emulator.,false
Entertainment,Science Fiction,https://github.com/sindresorhus/awesome-scifi#readme,Scifi.,false
Entertainment,Fantasy,https://github.com/RichardLitt/awesome-fantasy#readme,,false
Entertainment,Podcasts,https://github.com/ayr-ton/awesome-geek-podcasts#readme,,false
Entertainment,Email Newsletters,https://github.com/zudochkin/awesome-newsletters#readme,,false
Entertainment,IT Quotes,https://github.com/victorlaerte/awesome-it-quotes#readme,,false
Databases,Database,https://github.com/numetriclabz/awesome-db#readme,,false
Databases,MySQL,https://github.com/shlomi-noach/awesome-mysql#readme,,false
Databases,SQLAlchemy,https://github.com/dahlia/awesome-sqlalchemy#readme,,false
Databases,InfluxDB,https://github.com/mark-rushakoff/awesome-influxdb#readme,,false
Databases,Neo4j,https://github.com/neueda/awesome-neo4j#readme,,false
Databases,MongoDB,https://github.com/ramnes/awesome-mongodb#readme,NoSQL database.,false
Databases,RethinkDB,https://github.com/d3viant0ne/awesome-rethinkdb#readme,,false
Databases,TinkerPop,https://github.com/mohataher/awesome-tinkerpop#readme,Graph computing framework.,false
Databases,PostgreSQL,https://github.com/dhamaniasad/awesome-postgres#readme,Object-relational database.,false
Databases,CouchDB,https://github.com/quangv/awesome-couchdb#readme,Document-oriented NoSQL database.,false
Databases,HBase,https://github.com/rayokota/awesome-hbase#readme,"Distributed, scalable, big data store.",false
Databases,NoSQL Guides,https://github.com/erictleung/awesome-nosql-guides#readme,"Help on using non-relational, distributed, open-source, and horizontally scalable databases.",false
Databases,Database Tools,https://github.com/mgramin/awesome-db-tools#readme,Everything that makes working with databases easier.,false
Databases,TypeDB,https://github.com/vaticle/typedb-awesome#readme,Logical database to organize large and complex networks of data as one body of knowledge.,false
Databases,Cassandra,https://github.com/Anant/awesome-cassandra#readme,"Open-source, distributed, wide column store, NoSQL database management system.",false
Databases,Supabase,https://github.com/lyqht/awesome-supabase#readme,An open-source alternative to Firebase.,false
Databases,PocketBase,https://github.com/benallfree/awesome-pocketbase#readme,"An open-source, Go-based backend in one file.",false
Databases,Neon,https://github.com/tyaga001/awesome-neon#readme,An open-source alternative to AWS Aurora.,false
Media,Fonts,https://github.com/brabadu/awesome-fonts#readme,,false
Media,Codeface,https://github.com/chrissimpkins/codeface#readme,Text editor fonts.,false
Media,Stock Resources,https://github.com/neutraltone/awesome-stock-resources#readme,,false
Media,GIF,https://github.com/davisonio/awesome-gif#readme,Image format known for animated images.,false
Media,Music,https://github.com/ciconia/awesome-music#readme,,false
Media,Open Source Documents,https://github.com/44bits/awesome-opensource-documents#readme,,false
Media,Audio Visualization,https://github.com/willianjusten/awesome-audio-visualization#readme,,false
Media,Broadcasting,https://github.com/ebu/awesome-broadcasting#readme,,false
Media,Pixel Art,https://github.com/Siilwyn/awesome-pixel-art#readme,Pixel-level digital art.,false
Media,FFmpeg,https://github.com/transitive-bullshit/awesome-ffmpeg#readme,"Cross-platform solution to record, convert and stream audio and video.",false
Media,Icons,https://github.com/notlmn/awesome-icons#readme,Downloadable SVG/PNG/font icon projects.,false
Media,Audiovisual,https://github.com/stingalleman/awesome-audiovisual#readme,"Lighting, audio and video in professional environments.",false
Media,VLC,https://github.com/mfkl/awesome-vlc#readme,Cross-platform media player software and streaming server.,false
Media,Audio Over IP,https://github.com/Mo-way/awesome-aoip#readme,"Reliably transmit uncompressed, low-latency audio over an IP (layer 3) network.",false
Learn,CLI Workshoppers,https://github.com/therebelrobot/awesome-workshopper#readme,Interactive tutorials.,false
Learn,Learn to Program,https://github.com/karlhorky/learn-to-program#readme,,false
Learn,Speaking,https://github.com/matteofigus/awesome-speaking#readme,,false
Learn,Tech Videos,https://github.com/lucasviola/awesome-tech-videos#readme,,false
Learn,Computer History,https://github.com/watson/awesome-computer-history#readme,,false
Learn,Programming for Kids,https://github.com/HollyAdele/awesome-programming-for-kids#readme,,false
Learn,STEAM,https://github.com/RahulBirCodes/awesome-steam#readme,"Supplements for specific science, technology, engineering, arts, and math (STEAM) courses across all grade levels.",false
Learn,Educational Games,https://github.com/yrgo/awesome-educational-games#readme,Learn while playing.,false
Learn,JavaScript Learning,https://github.com/micromata/awesome-javascript-learning#readme,,false
Learn,CSS Learning,https://github.com/micromata/awesome-css-learning#readme,Mainly about CSS – the language and the modules.,false
Learn,Product Management,https://github.com/dend/awesome-product-management#readme,Learn how to be a better product manager.,false
Learn,Roadmaps,https://github.com/liuchong/awesome-roadmaps#readme,Gives you a clear route to improve your knowledge and skills.,false
Learn,YouTubers,https://github.com/JoseDeFreitas/awesome-youtubers#readme,Watch video tutorials from YouTubers that teach you about technology.,false
Learn,Hackathon,https://github.com/dribdat/awesome-hackathon#readme,Running fun and productive hackathons.,false
Learn,Certificates,https://github.com/PanXProject/awesome-certificates#readme,Free computer science certifications to showcase your knowledge.,false
Security,Application Security,https://github.com/paragonie/awesome-appsec#readme,,false
Security,Security,https://github.com/sbilly/awesome-security#readme,,false
Security,CTF,https://github.com/apsdehal/awesome-ctf#readme,Capture The Flag.,false
Security,Cyber Security University,https://github.com/brootware/awesome-cyber-security-university#readme,Free educational resources that focus on learning by doing.,false
Security,Malware Analysis,https://github.com/rshipp/awesome-malware-analysis#readme,,false
Security,Android Security,https://github.com/ashishb/android-security-awesome#readme,,false
Security,Hacking,https://github.com/carpedm20/awesome-hacking#readme,,false
Security,Hacking Spots,https://github.com/daviddias/awesome-hacking-locations#readme,,false
Security,Honeypots,https://github.com/paralax/awesome-honeypots#readme,"Deception trap, designed to entice an attacker into attempting to compromise the information systems in an organization.",false
Security,Incident Response,https://github.com/meirwah/awesome-incident-response#readme,,false
Security,Vehicle Security and Car Hacking,https://github.com/jaredthecoder/awesome-vehicle-security#readme,,false
Security,Web Security,https://github.com/qazbnm456/awesome-web-security#readme,Security of web apps & services.,false
Security,Lockpicking,https://github.com/fabacab/awesome-lockpicking#readme,The art of unlocking a lock by manipulating its components without the key.,false
Security,Cybersecurity Blue Team,https://github.com/fabacab/awesome-cybersecurity-blueteam#readme,Groups of individuals who identify security flaws in information technology systems.,false
Security,Fuzzing,https://github.com/cpuu/awesome-fuzzing#readme,Automated software testing technique that involves feeding pseudo-randomly generated input data.,false
Security,Embedded and IoT Security,https://github.com/fkie-cad/awesome-embedded-and-iot-security#readme,,false
Security,GDPR,https://github.com/bakke92/awesome-gdpr#readme,Regulation on data protection and privacy for all individuals within EU.,false
Security,DevSecOps,https://github.com/TaptuIT/awesome-devsecops#readme,Integration of security practices into [DevOps](https://en.wikipedia.org/wiki/DevOps).,false
Security,Executable Packing,https://github.com/dhondta/awesome-executable-packing#readme,Packing and unpacking executable formats.,false
Security,Malware Persistence,https://github.com/Karneades/awesome-malware-persistence#readme,Techniques that adversaries use to keep access to systems across restarts.,false
Security,EVM Security,https://github.com/kareniel/awesome-evm-security#readme,Understanding the Ethereum Virtual Machine security ecosystem.,false
Security,Password Cracking,https://github.com/n0kovo/awesome-password-cracking#readme,The process of recovering passwords from data that has been stored in or transmitted by a system in scrambled form.,false
Security,Security Card Games,https://github.com/Karneades/awesome-security-card-games#readme,Train your skills and discuss various security topics.,false
Security,Suricata,https://github.com/satta/awesome-suricata#readme,Intrusion detection/prevention system and network security monitoring engine.,false
Security,Prompt Injection,https://github.com/FonduAI/awesome-prompt-injection#readme,A type of vulnerability that specifically targets machine learning models.,false
Security,Detection Engineering,https://github.com/infosecB/awesome-detection-engineering#readme,"Design, build, and operate detective cybersecurity controls.",false
Security,Annual Security Reports,https://github.com/jacobdjwilson/awesome-annual-security-reports#readme,"Exploring cybersecurity trends, insights, and challenges.",false
Security,CI/CD Attacks,https://github.com/TupleType/awesome-cicd-attacks#readme,Offensive research of systems and processes related to developing and deploying code.,false
Security,OpenID Connect,https://github.com/cerberauth/awesome-openid-connect#readme,Identity standard and authentication protocol built on OAuth 2.0 for user identity assertion.,false
Content Management Systems,Umbraco,https://github.com/umbraco-community/awesome-umbraco#readme,,false
Content Management Systems,Refinery CMS,https://github.com/refinerycms-contrib/awesome-refinerycms#readme,Ruby on Rails CMS.,false
Content Management Systems,Wagtail,https://github.com/springload/awesome-wagtail#readme,Django CMS focused on flexibility and user experience.,false
Content Management Systems,Textpattern,https://github.com/drmonkeyninja/awesome-textpattern#readme,Lightweight PHP-based CMS.,false
Content Management Systems,Drupal,https://github.com/nirgn975/awesome-drupal#readme,Extensible PHP-based CMS.,false
Content Management Systems,Craft CMS,https://github.com/craftcms/awesome#readme,Content-first CMS.,false
Content Management Systems,Sitecore,https://github.com/MartinMiles/Awesome-Sitecore#readme,.NET digital marketing platform that combines CMS with tools for managing multiple websites.,false
Content Management Systems,Silverstripe CMS,https://github.com/wernerkrauss/awesome-silverstripe-cms#readme,PHP MVC framework that serves as a classic or headless CMS.,false
Content Management Systems,Directus,https://github.com/directus-community/awesome-directus#readme,A real-time API and app dashboard for managing SQL database content.,false
Content Management Systems,Plone,https://github.com/collective/awesome-plone#readme,Open source Python CMS.,false
Content Management Systems,Payload,https://github.com/DanailMinchev/awesome-payload#readme,Next.js native and open source headless CMS.,false
Hardware,Robotics,https://github.com/Kiloreux/awesome-robotics#readme,,false
Hardware,Internet of Things,https://github.com/HQarroum/awesome-iot#readme,,false
Hardware,Electronics,https://github.com/kitspace/awesome-electronics#readme,For electronic engineers and hobbyists.,false
Hardware,Bluetooth Beacons,https://github.com/rabschi/awesome-beacon#readme,,false
Hardware,Electric Guitar Specifications,https://github.com/gitfrage/guitarspecs#readme,Checklist for building your own electric guitar.,false
Hardware,Plotters,https://github.com/beardicus/awesome-plotters#readme,Computer-controlled drawing machines and other visual art robots.,false
Hardware,Robotic Tooling,https://github.com/protontypes/awesome-robotic-tooling#readme,Free and open tools for professional robotic development.,false
Hardware,LIDAR,https://github.com/szenergy/awesome-lidar#readme,Sensor for measuring distances by illuminating the target with laser light.,false
Hardware,Open Hardware,https://github.com/delftopenhardware/awesome-open-hardware#readme,Open-source hardware projects.,false
Hardware,ADS-B,https://github.com/rickstaa/awesome-adsb#readme,"Technology broadcasting aircraft's identity, position, and data periodically.",false
Hardware,Flying FPV,https://github.com/Matthias84/awesome-flying-fpv#readme,Open hardware and software related to drones / UAVs.,false
Business,Open Companies,https://github.com/opencompany/awesome-open-company#readme,,false
Business,Places to Post Your Startup,https://github.com/mmccaff/PlacesToPostYourStartup#readme,,false
Business,OKR Methodology,https://github.com/domenicosolazzo/awesome-okr#readme,Goal setting & communication best practices.,false
Business,Indie,https://github.com/mezod/awesome-indie#readme,Independent developer businesses.,false
Business,Tools of the Trade,https://github.com/cjbarber/ToolsOfTheTrade#readme,Tools used by companies on Hacker News.,false
Business,Clean Tech,https://github.com/nglgzz/awesome-clean-tech#readme,Fighting climate change with technology.,false
Business,Wardley Maps,https://github.com/wardley-maps-community/awesome-wardley-maps#readme,Provides high situational awareness to help improve strategic planning and decision making.,false
Business,Social Enterprise,https://github.com/RayBB/awesome-social-enterprise#readme,Building an organization primarily focused on social impact that is at least partially self-funded.,false
Business,Engineering Team Management,https://github.com/kdeldycke/awesome-engineering-team-management#readme,How to transition from software development to engineering management.,false
Business,Developer-First Products,https://github.com/agamm/awesome-developer-first#readme,Products that target developers as the user.,false
Business,Billing,https://github.com/kdeldycke/awesome-billing#readme,"Payments, invoicing, pricing, accounting, marketplace, fraud, and business intelligence.",false
Business,Engineering Strategy,https://github.com/aleixmorgadas/awesome-engineering-strategy#readme,How to design and execute engineering strategies for tech leadership.,false
Work,Slack,https://github.com/matiassingers/awesome-slack#readme,Team collaboration.,false
Work,Communities,https://github.com/filipelinhares/awesome-slack#readme,,true
Work,Remote Jobs,https://github.com/lukasz-madon/awesome-remote-job#readme,,false
Work,Productivity,https://github.com/jyguyomarch/awesome-productivity#readme,,false
Work,Niche Job Boards,https://github.com/tramcar/awesome-job-boards#readme,,false
Work,Programming Interviews,https://github.com/DopplerHQ/awesome-interview-questions#readme,,false
Work,Code Review,https://github.com/joho/awesome-code-review#readme,Reviewing code.,false
Work,Creative Technology,https://github.com/j0hnm4r5/awesome-creative-technology#readme,"Businesses & groups that specialize in combining computing, design, art, and user experience.",false
Networking,Software-Defined Networking,https://github.com/sdnds-tw/awesome-sdn#readme,,false
Networking,PCAPTools,https://github.com/caesar0301/awesome-pcaptools#readme,,false
Networking,Real-Time Communications,https://github.com/rtckit/awesome-rtc#readme,Network protocols for near simultaneous exchange of media and data.,false
Networking,SNMP,https://github.com/eozer/awesome-snmp#readme,"A protocol for collecting, modifying, and organizing information about managed devices on IP networks.",false
Networking,Scapy,https://github.com/secdev/awesome-scapy#readme,Python-based interactive packet manipulation.,false
Networking,Cilium,https://github.com/seifrajhi/awesome-cilium#readme,"Provides networking and security capabilities for containerized apps, microservices, and virtual machines.",false
Decentralized Systems,Bitcoin,https://github.com/igorbarinov/awesome-bitcoin#readme,Services and tools for Bitcoin software developers.,false
Decentralized Systems,Ripple,https://github.com/vhpoet/awesome-ripple#readme,Open source distributed settlement network.,false
Decentralized Systems,Non-Financial Blockchain,https://github.com/machinomy/awesome-non-financial-blockchain#readme,Applications of Blockchain beyond finance.,false
Decentralized Systems,Mastodon,https://github.com/hyperupcall/awesome-mastodon#readme,Open source decentralized microblogging network.,false
Decentralized Systems,Ethereum,https://github.com/ttumiel/Awesome-Ethereum#readme,Distributed computing platform for smart contract development.,false
Decentralized Systems,Blockchain AI,https://github.com/steven2358/awesome-blockchain-ai#readme,AI and machine-learning projects built on Blockchain.,false
Decentralized Systems,EOSIO,https://github.com/DanailMinchev/awesome-eosio#readme,A decentralized operating system supporting industrial-scale apps.,false
Decentralized Systems,Corda,https://github.com/chainstack/awesome-corda#readme,Open source Blockchain platform designed for business.,false
Decentralized Systems,Waves,https://github.com/msmolyakov/awesome-waves#readme,Open source Blockchain platform and development toolset for Web 3.0 apps and decentralized solutions.,false
Decentralized Systems,Substrate,https://github.com/substrate-developer-hub/awesome-substrate#readme,"Framework for writing scalable, upgradeable blockchains in Rust.",false
Decentralized Systems,Golem,https://github.com/golemfactory/awesome-golem#readme,Open source peer-to-peer marketplace for computing resources.,false
Decentralized Systems,Stacks,https://github.com/friedger/awesome-stacks-chain#readme,A smart contract platform secured by Bitcoin.,false
Decentralized Systems,Algorand,https://github.com/aorumbayev/awesome-algorand#readme,"An open-source, proof of stake Blockchain and smart contract computing platform.",false
Decentralized Systems,ZeroNet,https://github.com/zolagonano/awesome-zeronet#readme,A decentralized web-like network of peer-to-peer users.,false
Decentralized Systems,Cosmos SDK,https://github.com/cosmos/awesome-cosmos#readme,Modular framework for building app-specific blockchains in Go.,false
Decentralized Systems,Tor,https://github.com/polycarbohydrate/awesome-tor#readme,A free overlay network for enabling anonymous communication.,false
Decentralized Systems,ATProto,https://github.com/atblueprints/awesome-atproto#readme,"Open, decentralized network for building social apps.",false
Health and Social Science,Biomedical Information Extraction,https://github.com/caufieldjh/awesome-bioie#readme,How to extract information from unstructured biomedical data and text.,false
Health and Social Science,Computational Neuroscience,https://github.com/eselkin/awesome-computational-neuroscience#readme,A multidisciplinary science which uses computational approaches to study the nervous system.,false
Health and Social Science,Diversity,https://github.com/folkswhocode/awesome-diversity#readme,Creating a more inclusive and diverse tech community.,false
Health and Social Science,Digital History,https://github.com/maehr/awesome-digital-history#readme,Computer-aided scientific investigation of history.,false
Health and Social Science,Empathy in Engineering,https://github.com/KimberlyMunoz/empathy-in-engineering#readme,Building and promoting more compassionate engineering cultures.,false
Health and Social Science,Healthcare,https://github.com/kakoni/awesome-healthcare#readme,"Open source healthcare software for facilities, providers, developers, policy experts, and researchers.",false
Health and Social Science,Mental Health,https://github.com/dreamingechoes/awesome-mental-health#readme,Awareness and self-care in the software industry.,false
Health and Social Science,Neuroscience,https://github.com/analyticalmonk/awesome-neuroscience#readme,Study of the nervous system and brain.,false
Health and Social Science,Digital Humanities,https://github.com/dh-tech/awesome-digital-humanities#readme,Software for humanities scholars using quantitative or computational methods.,false
Health and Social Science,Lucid Dreams,https://github.com/IAmCoder/awesome-lucid-dreams#readme,A dream where one becomes aware they are dreaming.,false
Health and Social Science,Neuroimaging,https://github.com/NPACore/awesome-neuroimaging#readme,Software for analyzing brain data from living subjects.,false
Health and Social Science,Transgender,https://github.com/cvyl/awesome-transgender#readme,Someone whose gender identity differs from their assigned birth sex.,false
Events,Creative Tech Events,https://github.com/danvoyce/awesome-creative-tech-events#readme,"Events around the globe for creative coding, tech, design, music, arts and cool stuff.",false
Events,Events in Italy,https://github.com/ildoc/awesome-italy-events#readme,Tech-related events in Italy.,false
Events,Events in the Netherlands,https://github.com/awkward/awesome-netherlands-events#readme,Tech-related events in the Netherlands.,false
Testing,Testing,https://github.com/TheJambo/awesome-testing#readme,Software testing.,false
Testing,Visual Regression Testing,https://github.com/mojoaxel/awesome-regression-testing#readme,Ensures changes did not break the functionality or style.,false
Testing,Selenium,https://github.com/christian-bromann/awesome-selenium#readme,Open-source browser automation framework and ecosystem.,false
Testing,Appium,https://github.com/SrinivasanTarget/awesome-appium#readme,Test automation tool for apps.,false
Testing,TAP,https://github.com/sindresorhus/awesome-tap#readme,Test Anything Protocol.,false
Testing,JMeter,https://github.com/aliesbelik/awesome-jmeter#readme,Load testing and performance measurement tool.,false
Testing,k6,https://github.com/grafana/awesome-k6#readme,"Open-source, developer-centric performance monitoring and load testing solution.",false
Testing,Playwright,https://github.com/mxschmitt/awesome-playwright#readme,"Node.js library to automate Chromium, Firefox and WebKit with a single API.",false
Testing,Quality Assurance Roadmap,https://github.com/fityanos/awesome-quality-assurance-roadmap#readme,How to start & build a career in software testing.,false
Testing,Gatling,https://github.com/aliesbelik/awesome-gatling#readme,"Open-source load and performance testing framework based on Scala, Akka, and Netty.",false
Testing,CodeRabbit,https://github.com/coderabbitai/awesome-coderabbit#readme,AI-powered code review platform.,false
Miscellaneous,Scientific Writing,https://github.com/writing-resources/awesome-scientific-writing#readme,"Distraction-free scientific writing with Markdown, reStructuredText and Jupyter notebooks.",false
Miscellaneous,JSON,https://github.com/burningtree/awesome-json#readme,Text based data interchange format.,false
Miscellaneous,GeoJSON,https://github.com/tmcw/awesome-geojson#readme,,true
Miscellaneous,CSV,https://github.com/secretGeek/awesomeCSV#readme,A text file format that stores tabular data and uses a comma to separate values.,false
Miscellaneous,Discounts for Student Developers,https://github.com/AchoArnold/discount-for-student-dev#readme,,false
Miscellaneous,Radio,https://github.com/kyleterry/awesome-radio#readme,,false
Miscellaneous,Awesome,https://github.com/sindresorhus/awesome#readme,Recursion illustrated.,false
Miscellaneous,Analytics,https://github.com/0xnr/awesome-analytics#readme,,false
Miscellaneous,REST,https://github.com/marmelab/awesome-rest#readme,,false
Miscellaneous,Continuous Integration and Continuous Delivery,https://github.com/cicdops/awesome-ciandcd#readme,,false
Miscellaneous,Services Engineering,https://github.com/mmcgrana/services-engineering#readme,,false
Miscellaneous,Free for Developers,https://github.com/ripienaar/free-for-dev#readme,,false
